what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1339170018802
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1339170018802
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1339170018802
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1339170018802
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1339170018802
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.216,"com.altera.sbtgui.flash.plugin",1339170018809
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.216,"com.altera.sbtgui.gprof",1339170018811
stopped,bundle,com.altera.sbtgui.core,11.1.0.216,"com.altera.sbtgui.core",1339170018811
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1339170018811
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1339170018811
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1339218726808
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1339218726809
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1339218726810
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1339218726810
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1339218726810
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1339218726821
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1339218726821
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1339218726821
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1339218726832
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1339218726845
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1339218726845
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1339218726845
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1339218726846
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1339218726847
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1339218726847
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1339218726847
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1339218726848
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1339218726848
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1339218726849
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1339218726849
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1339218726850
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1339218726850
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1339218726858
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1339218726859
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1339218726859
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1339218726870
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1339218726878
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1339218726878
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1339218726878
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1339218726879
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1339218726879
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1339218726880
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1339218726880
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1339218726880
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1339218726881
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1339218726881
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1339218726882
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1339218726882
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1339218726883
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1339218726883
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1339218726884
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1339218726884
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1339218726885
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1339218726885
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1339218726886
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1339218726887
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1339218726887
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1339218726888
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1339218726888
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1339218726888
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1339218726889
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1339218726889
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1339218726889
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1339218726890
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1339218726890
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1339218726890
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1339218726891
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1339218726891
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1339218726891
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1339218726892
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1339218726896
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1339218726897
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1339218726917
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1339218726918
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1339218726918
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1339218726918
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1339218726919
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1339218726920
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1339218726920
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1339218726920
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1339218726921
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1339218726921
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1339218726921
started,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1339218726922
os,sysinfo,,,"win32",1339218726923
arch,sysinfo,,,"x86",1339218726923
ws,sysinfo,,,"win32",1339218726923
locale,sysinfo,,,"ja_JP",1339218726923
processors,sysinfo,,,"4",1339218726924
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1339218726924
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1339218726924
java.specification.name,sysinfo,,,"Java Platform API Specification",1339218726924
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339218726924
java.specification.version,sysinfo,,,"1.6",1339218726924
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1339218726924
java.version,sysinfo,,,"1.6.0_23",1339218726924
java.vm.info,sysinfo,,,"mixed mode",1339218726924
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1339218726924
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339218726924
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339218726924
java.vm.specification.version,sysinfo,,,"1.0",1339218726924
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1339218726924
java.vm.version,sysinfo,,,"19.0-b09",1339218726924
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1339218727070
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1339218727077
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1339218727134
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1339218727149
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1339218727168
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1339218727260
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1339218727266
started,bundle,com.altera.sbtgui.integration,11.1.0.216,"com.altera.sbtgui.integration",1339218727373
started,bundle,com.altera.systemconsole,11.1.0.216,"com.altera.systemconsole",1339218727388
started,bundle,com.altera.utilities,11.1.0.216,"com.altera.utilities",1339218727435
started,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1339218727712
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339218734204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219458739
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1339219465695
started,bundle,com.altera.sbtgui.core,11.1.0.216,"com.altera.sbtgui.core",1339219465718
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339219465849
error,log,,,"The system console model is invalid. Cannot launch.",1339219478692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219478755
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219480609
error,log,,,"The system console model is invalid. Cannot launch.",1339219490697
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219490725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219492395
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.216,"com.altera.debug.cdi.gdb.plugin",1339219499800
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219499941
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219500007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219501857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219505732
opened,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339219509379
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1339219509739
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1339219509788
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1339219509788
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1339219509788
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1339219509800
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1339219509853
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339219569646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219571785
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219574278
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339219574321
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219574910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219623169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219623197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219624581
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339219625863
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1339219627876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219629971
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219637428
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339219644152
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339219646867
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339219652104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339219750024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220035414
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339220043800
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339220049110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220055542
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220066782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220068581
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220214582
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1339220214601
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339220219455
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339220222100
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339220227398
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220229986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220252924
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220257274
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220385655
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220402070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220776447
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339220790511
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339220795819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220855437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220884569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339220900112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221053597
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339221065178
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339221070483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221103647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221236683
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339221246620
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339221251921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221254691
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221264736
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339221276559
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339221281824
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221285447
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221765888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221768460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221782284
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339221791418
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339221796679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221876400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221919772
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339221921368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221923132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339221926136
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339221945618
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339221953563
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339221958868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222093606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222387104
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339222396856
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339222402145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222580344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222865039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222873811
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222877501
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222880311
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222883585
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339222884569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222886067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339222888955
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339222898504
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339222902573
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339222907856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223024628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223027182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223033185
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223040291
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223116141
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223127145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223169556
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223219683
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339223221019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223222408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223225360
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339223233635
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339223236340
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339223241576
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223293171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223376677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223379128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339223384552
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339223385372
